EICno,mzmed,rtmed,ACN_80_A1,ACN_80_A2,ACN_80_B1,ACN_80_B2,ACN_80_C1,ACN_80_C2,MeOH_80_A1,MeOH_80_A2,MeOH_80_B1,MeOH_80_B2,MeOH_80_C1,MeOH_80_C2
21441,802.1276995,853.223,16726.46484,7521.23877,6057.921387,6397.578613,7259.95166,6117.688965,6219.680664,6364.124512,4463.749512,4708.27002,5064.370605,3694.909424
18387,687.1819605,853.233,1682.487305,1314.235474,1007.765198,936.2261353,1154.580688,1191.546875,1242.695679,1229.019409,810.8578491,667.3112793,1179.452637,818.9511108
19219,717.2301015,853.233,28040.60547,15182.75098,13336.95508,14827.66113,13821.9248,16770.69336,12490.10742,9821.34082,8605.50293,7067.470703,12794.78027,9314.583008
19460,725.1795419,853.2335,2222.165283,1306.51062,1262.805908,1328.231567,1383.149292,1094.572266,1289.688721,1158.787476,1142.792969,842.111145,1721.812622,954.4501953
19198,716.2294568,853.243,41125.72266,23494.86328,19587.75781,20791.90234,20693.54883,19409.45313,18865.22266,15508.39453,13319.02539,10753.12402,19757.66016,10082.56152
7389,379.0640832,853.245,4422.640625,2769.501709,2506.501465,3268.85498,2586.878906,4752.533203,5405.756348,4913.784668,3353.843994,2215.321777,5392.579102,2018.025635
21865,816.5738322,853.275,22381.20117,37059.75,80623.55469,48198.47656,47986.09766,73860.99219,9262.739258,18955.93555,10220.42773,9819.381836,67528.46875,13458.0752
7375,378.0651324,853.281,6847.170898,2980.038818,3097.500244,3934.256104,4145.470703,6868.002441,6712.364746,6662.302246,3668.848633,2408.831055,5987.748047,2384.75293
20442,761.2750789,853.287,1821.109619,866.0859985,991.925293,1106.876587,1102.666992,731.4590454,735.4437866,534.1903076,752.8158569,805.0654297,967.5044556,586.3387451
21300,796.1239089,853.2885,1637.126343,954.840332,734.1547852,940.9405518,601.6956177,801.0281982,790.828186,568.3856812,557.6143799,466.2769775,784.7363281,540.9035645
19300,720.2266706,853.291,4226.364746,2746.745117,2322.120117,2535.637695,2738.651611,3018.100342,2086.516113,1666.152466,2086.336182,1413.369019,2048.10791,1569.673706
7418,380.0628175,853.295,1800.770264,1044.2052,1701.843262,1298.535278,1150.359375,2064.26709,2817.574707,2894.108154,1148.0354,706.3141479,2948.567383,786.1155396
18349,686.1811123,853.2995,3126.656494,1736.744019,1474.787476,1403.597656,1484.205078,1782.008667,1791.386475,1777.580322,1107.847656,904.1434326,1279.124756,821.0625
17334,653.1421189,853.303,17418.14063,8262.546875,7918.802734,8741.551758,8153.826172,7939.968262,6528.222168,5612.555664,4566.855469,3910.68457,6041.537598,4247.858398
20915,781.2599501,853.3075,2709.016357,1480.742432,1378.237427,1228.033813,1297.263062,1479.376831,1500.052246,1201.461304,999.7965698,649.2937012,1137.911621,887.1157227
10535,461.1150324,853.308,10041.0332,5798.191895,3920.556152,3496.467285,5359.030762,4863.814941,4386.972168,5582.364258,3319.651855,2761.406494,4186.982422,3044.127197
17440,656.1371806,853.308,1395.922119,960.9561157,864.6400146,922.1610107,854.5748901,981.8809814,821.1674194,670.4216309,565.8063354,477.1434326,718.260437,524.4678955
17904,672.1696939,853.314,5082.760742,3106.021973,2256.404785,2376.676758,2058.253662,2522.4375,947.4691772,1832.574463,1522.944214,1812.813721,2077.902832,1290.182251
20934,782.2590181,853.314,2815.885254,1178.249023,904.0158691,1800.182129,926.5512085,1088.352783,1201.391113,926.6826782,973.3616333,846.0910034,908.1875,657.2671509
17399,655.1384865,853.3155,3782.71167,2188.853516,1864.360107,1751.182251,1893.376709,2273.015869,1502.830444,1708.515381,1793.003296,1138.379639,1691.577515,967.8607788
17937,673.1663922,853.3155,2176.148193,1470.018555,1188.506836,1068.368042,1199.888062,1230.880615,1007.963257,766.6535034,725.0041504,713.8738403,854.9690552,701.7297363
17370,654.1413704,853.316,4330.118652,4673.010254,3457.683105,4854.818359,3512.209473,4438.103027,2621.567871,2883.281494,2237.842529,1956.883911,2551.430908,1819.900635
17870,671.1713786,853.316,14751.80957,9528.353516,7110.57666,7437.460938,6967.188477,7595.278809,6282.693359,5670.034668,4401.132324,4787.194336,5623.61084,3604.865723
20903,780.2587506,853.316,3762.163574,1806.602295,1569.292847,2279.402832,1683.061279,1817.469727,1235.822876,1447.96167,1229.072021,1106.613647,1332.345337,1168.802856
17825,670.1742705,853.3175,33480.81641,16150.32227,14784.47852,15220.75,14173.25488,16151.35059,12136.68945,11661.01172,9310.959961,7424.02832,11266.45215,7357.134277
17288,652.1458706,853.318,20463.57031,10530.20117,9527.489258,9866.705078,9697.719727,9865.594727,7324.115234,8007.264648,6475.538574,5195.102051,6808.06543,4930.251953
17791,669.1751018,853.318,78259.95313,38327.90625,32971.28516,39070.83594,33085.27344,32175.43164,27049.23633,27363.98438,20103.7832,15862.28809,24623.80664,16300.31738
17248,651.145143,853.319,33617.86719,17940.53125,14835.05859,15616.27441,14306.41797,16353.44922,12165.44922,11461.58789,8856.500977,7188.084473,11089.26367,7258.510742
18240,683.1721189,853.32,4844.562988,2495.769775,2610.860107,2700.889893,2006.62207,2450.949463,2124.512939,2387.458008,1545.695801,1287.342651,1845.321167,1606.435059
10572,462.1162875,853.3225,4442.124023,2533.289551,2737.297363,2461.447754,2142.771973,4402.935059,1918.958496,1646.048828,1486.01062,1290.319702,2384.069092,1609.615112
17716,667.1769543,853.3225,147063.1719,73253.78906,61181.10156,67045.20313,63149.16016,63670.64453,56661.96094,50083.97656,39751.71094,32666.32227,49171.48828,34986.375
18273,684.1726056,853.3235,4122.786621,1914.331909,1992.594971,1750.028198,1691.586792,1714.204224,1525.444458,1265.128174,1359.593994,1083.681763,1536.755981,972.8889771
7372,377.5654521,853.325,1338.615967,1268.183472,1368.628662,1253.869995,961,1986.441528,2612.194824,1937.991455,1486.804321,1021.987671,2002.596069,850.0083618
7529,383.330627,853.334,13671.75293,12260.00879,12540.45996,12475.02051,7641.949707,13074.7627,9256.569336,13058.82227,6972.036133,5397.89502,10900.96582,6096.526367
17758,668.1775857,853.349,95444.15625,48469.98828,39759.77734,45865.49609,38108.23047,40517.625,35321.08984,33415.55078,25174.30469,19038.26953,31506.39063,21511.28906
7345,377.0656669,853.358,2113.532959,1533.140137,1755.693359,1688.061768,2053.187256,3748.979736,2966.101074,2448.328857,1525.408936,1271.557495,2379.699463,1240.011719
10942,471.3132539,853.395,761.1047363,868.8346558,595.0655518,882.8375854,968.6137695,781.0305176,580.3914795,426.2819824,577.9620361,538.4570923,834.0866089,634.3250122
18556,692.6189212,853.734,434.2833862,381.75,380.5765686,514.3935547,546.6692505,499.366272,354.0973206,321.190094,413.2004395,324.9227295,316.2272339,368.4066467
21408,800.5732478,853.7945,5707.661133,7294.831543,7918.650879,11256.11621,12365.00391,13779.26758,2070.343994,3329.12207,2210.588135,2410.814941,10024.88672,3162.98999
10020,447.1134764,853.814,21477.04883,12238.74805,12546.45801,7172.964355,8130.894531,13147.12109,9540.173828,8430.592773,4426.174805,6127.930176,6044.477051,5364.949707
16592,631.1701453,853.821,492.1626587,534.5215454,650.0012207,606.9830933,835.8786621,654.4221802,457.2895508,429.5988159,439.3970337,261.0666809,567.699646,373.0471191
22755,860.5982912,853.832,4777.300781,7406.107422,6953.861328,11047.68359,9373.080078,13878.95898,2969.993164,4885.154297,3230.346191,3651.926514,9246.039063,4161.892578
20668,770.532778,853.865,2990.120117,5357.605469,6065.898438,8475.610352,8165.617676,11399.62988,1716.705811,3156.991699,1822.023193,2017.480103,5555.703125,1998.000122
5491,319.2606776,853.99,384.1600037,311.7536011,364.5,326.5747681,564.109436,540.0284424,404.6402588,388.2168884,426.0140686,384.2857056,817.5200195,403.1582031
16456,626.2145741,854.229,973.9692383,749.5651855,928.7353516,881.3572998,747.625,1353.266479,635.0143433,613.8237915,392.0249939,334.5542908,852.2675171,532.1593628
17538,660.6392929,854.2765,1603.122192,1401.837402,1870.720459,2327.476807,1787.741333,1953.032715,2596.219727,3408.598633,2239.910645,1369.043457,2634.325928,2050.161133
19560,728.4653714,854.277,854.8168945,1117.829224,1237.812866,1232.372803,1215.620972,1300.113281,628.4963989,570.3926392,725.534668,576.4602661,444.9232483,528.5680542
6590,355.0699592,854.282,57258.26172,44392.77344,33255.4375,29015.1875,25518.45898,44588.96875,25394.00781,27701.82031,20216.91406,16215.88965,27343.42969,15417.07715
21190,791.5620197,854.2965,5674.587402,10302.16992,8609.044922,9625.220703,11516.42676,9050.169922,3093.788574,4822.598145,2878.942139,2923.280762,52762.10547,3432.921143
17559,661.6418367,854.3205,675.6039429,867.875,989.0427856,1403.59314,979.7479248,1373.367676,1241.489624,1504.765137,900.0628052,899.5578003,1458.68457,1150.884766
21010,785.529312,854.329,2033.205444,3353.111328,3212.022217,4265.503906,2628.832031,3234.703369,1456.140625,1507.765747,1885.622314,1417.154907,1710.093872,1436.973999
10059,448.109629,854.33,7025.156738,3662.34082,3642.695313,5202.001465,3652.989746,4708.964355,3729.669189,2576.555664,2580.197998,2073.462402,3371.23584,2004.618774
20982,784.5335154,854.356,3420.571533,5666.913086,5380.454102,7175.601074,4275.824219,5849.285156,2052.729492,2382.227783,2342.959717,2168.936035,2646.4729,2229.828613
2606,219.1746483,854.368,10645.64648,18276.04883,18483.24609,20995.29297,12933.49023,15313.73145,8309.655273,7930.381348,7436.812012,7079.99707,8894.666992,7117.169434
2644,220.1779445,854.454,2090.643311,3636.373779,2781.844238,4073.120361,2642.708252,3091.10376,1936.333618,1718.210815,1536.387329,1126.305664,1517.637451,1451.659546
19130,713.1093711,854.5175,874.444458,737.008606,762.9177856,915.3933716,758.0865479,1094.965088,560.2593384,827.3884277,704.0720215,542.2976074,746.5334473,516.642334
12767,519.2753977,854.524,3531.267822,2859.376953,1981.154175,1660.171387,1487.380737,893.625,1764.856567,1388.369385,1105.712769,1011.040771,750.0003662,775.2375488
16478,627.2153605,854.569,719.6885986,634.0010376,554.0011597,593.6033325,611.890625,851.1276245,437.190033,543.5289307,585.2975464,436.4482727,431.4074707,391.5333252
23136,886.4529331,854.727,908.5444336,1831.429077,1338.514893,1641.49707,1304.018921,1061.453369,787.6033325,831.4133911,1022.679688,866.1777954,668.2841797,901.2266235
23150,887.4555819,854.74,670.0563354,1216.016235,957.3674927,1034.01001,934.2492065,789.6409912,570.284668,606.9252319,561.8978271,604.8395386,843.486084,700.7929077
23112,884.451655,854.757,1795.595459,2060.663818,1886.639526,2378.711426,1611.032837,1784.935425,1161.811279,999.0043335,1321.33667,1315.043091,1397.800537,1181.900024
23127,885.4541281,854.771,1188.416382,1859.119629,1651.798462,1745.161255,891.4446411,1029.152344,731.3336182,662.5747681,867.9453125,1037.803589,655.5975342,828.739624
22708,858.5851678,854.7805,9239.026367,12890.69629,14280.46484,18681.82031,18888.33203,26486.02539,4611.896973,10514.52051,3899.60376,5680.289063,13431.24707,6584.068359
6628,356.0705655,854.805,21963.28906,11276.12695,10217.62695,9963.646484,10470.9541,13152.5332,9510.458984,10293.93945,6743.006348,5918.988281,9155.274414,5885.757324
21131,789.5477386,854.805,7874.335938,11270.34668,13184.31543,15450.97949,20339.04492,28087.86328,4661.807129,6244.609375,4061.400391,3236.222656,34770.49219,4418.601074
21011,785.5353342,854.8065,2033.205444,3353.111328,3212.022217,4265.503906,2628.832031,3234.703369,1456.140625,1507.765747,1885.622314,1417.154907,1707.324097,1436.973999
22728,859.5889646,854.808,4470.712402,6576.740234,6937.171387,9581.587891,9992.741211,13318.89258,2726.735596,4894.155762,3176.818359,3449.778076,8769.547852,3719.589355
22993,875.5999044,854.8325,639.9400635,879.7175293,779.0627441,1195.136353,1185.549561,1052.378174,556.2081909,642.4485474,500.1094666,517.1491699,574.2747192,578.8347168
10126,450.1011481,854.8375,1259.583984,960.6564331,787.5813599,756.4049072,723.914978,1123.490234,745.2513428,780.1239014,616.6791382,469.4960022,706.916687,461.6808472
2778,224.0648655,854.838,12033.10742,7470.067871,6505.817871,6397.193848,6595.510742,11366.16895,8962.887695,10926.07813,7050.447754,6641.161133,9887.757813,5982.350098
20981,784.5247692,855.225,3420.571533,5666.913086,5380.454102,7175.601074,4275.824219,5849.285156,2052.729492,2382.227783,2342.959717,2168.936035,2646.4729,2229.828613
10620,463.1272346,855.273,4659.880859,3329.9375,3248.933105,2918.561523,2905.064697,2827.17334,2657.55835,2847.886475,2145.403809,1540.382446,2391.222656,2328.564941
15044,579.1137641,855.2815,7322.088867,4346.383789,3890.008789,3567.952637,3651.162354,5486.148926,3435.381348,2824.258301,2540.034668,2095.875977,2358.469482,1609.673584
11560,488.2296341,855.297,375.0304871,932.5802612,1008.343811,918.1268921,829.5159912,1340.87561,269.4875488,370.2007141,380.4009094,442.5603027,503.4197388,358.0993958
22974,874.5940792,855.327,1315.356079,1295.276978,1132.362061,1805.080078,1576.053101,2248.869873,739.9430542,790.086853,681.0772705,575.7297363,1587.036011,1187.277344
10091,449.1019301,855.34,3733.490723,2035.537109,1943.918457,2618.654297,2043.58313,2115.1521,2240.331543,1611.705566,1484.088623,1112.390747,1518.473877,1117.319946
22457,842.5889661,855.785,5108.925293,7150.125977,7343.587402,10631.48828,11122.88965,13169.42285,3215.141113,5591.314453,2892.520752,4560.038574,10143.45605,3273.513672
21033,786.544521,855.816,1756.617798,2627.740479,3266.935791,2702.00293,2494.008301,2993.049316,816.2436523,983.9830322,928.0895996,941.8720093,1425.963379,1181.014771
13514,537.1366096,855.831,1264.336182,1263.481689,1066.786011,1005.512451,702.1760864,1931.213257,838.7550659,944.2290039,422.7324829,599.3296509,943.550293,356.061554
23306,895.138047,855.994,814.6913452,559.5662842,532.6181641,519.0579834,372.6285706,545.9633179,712.4923096,660.4463501,567.0082397,327.9396667,594.0124512,341.085083
16278,620.941756,856.0855,796.6056519,697.1432495,684.25,671.9138184,535,900.1161499,860.5650024,270.7575684,491.5467834,395.2278748,545.0834961,329.6181946
21165,790.5578887,856.154,9860.254883,14067.11621,17323.97266,15979.82715,25193.67383,24643.66992,5599.256348,13947.66992,3056.50415,4602.383789,129318.0703,5954.03125
13418,534.5979072,856.2025,160.8173065,269.2857056,246.6811523,208.3811035,216.7743225,437.7944336,235.8711243,295.2150574,195.125,301.3517151,382.7265625,285.0603943
9001,422.3403347,856.304,864.6828003,1101.487549,952.8929443,1039.134399,1073.760986,1112.922607,678,665.3346558,491.0987854,432.6813965,540.9754028,458.2237244
22640,854.36572,856.307,491.0307617,470.3318787,563.7859497,887.4581299,312.2733765,521.2911377,295.112915,512.078125,185.4845581,224.4464264,351.9211426,475.0222778
23311,895.2963637,856.321,1537.520752,1005.16571,1064.106567,1085.005249,940.5581055,515.4938354,978.1797485,1076.880005,1512.971436,867.6525269,813.1601563,832.5918579
23294,894.2968387,856.3375,2704.78833,2095.132813,1379.76416,1503.000244,1216.984863,1070.714722,1514.038452,1417.851318,1901.321045,1185.23999,976.9377441,1526.905151
20541,765.3449042,856.345,825.5401611,536.0095215,631.1600952,766.6678467,670.4367065,1177.458374,462.4222107,426.9263,436.4688416,299.2022705,432.4008484,342.0434875
23269,893.2985328,856.3485,2838.582275,2639.090332,1760.603149,1861.64856,1453.082642,1073.41748,1537.404053,1361.0177,2098.365967,1018.13501,1726.471069,1550.04895
23703,929.1467812,856.352,695.368103,538.3158569,404.6539001,504.0223389,391.6961365,518.144104,587.2081299,772.015564,511.0380554,276.6699219,444.8912048,423.2580566
23249,892.2979388,856.356,3619.329102,2406.634521,2108.352051,2360.039795,1713.031738,1046.305054,1927.762817,1982.11853,2384.362305,1575.271729,1440.349121,2331.986084
23562,916.2820299,856.356,632.22229,518.8175049,507.8339233,355.6119385,466.4324341,483.0498352,665.6050415,648.0576782,445.7832642,360.3010559,590.6694336,510.4404907
23241,892.1422337,856.3575,3738.584961,2040.140503,1963.035889,1808.330811,1373.681763,1531.70166,2594.531006,2703.493408,1414.254517,1096.040283,1603.114136,1503.514038
15434,593.1573419,856.3585,43385.33203,18847.64648,16535.9082,14287.31055,13286.00684,16240.54395,15796.64648,14049.99121,13559.73242,9604.599609,11398.18652,8074.10791
23547,914.2823426,856.3595,1023.220703,656.0430298,580.2449341,515.2874146,472.7301331,703.329895,687.2114258,682.6885986,522.0203247,503.7025146,270.1417847,288.540863
23121,885.1479303,856.36,996.0797729,668.3610229,574.1539917,427.8312988,511.6057434,768.6831055,621.6808472,694.2401733,514.5782471,388.2808838,525.1345825,566.317688
23131,886.1479561,856.3605,1273.396484,1074.148804,783.6918945,1027,812.5117188,708.5257568,1087.36084,1017.001953,766.2666626,687.3846436,681.7824097,793.2414551
23694,928.1457705,856.3615,1143.864502,532.0144653,433.0340881,551.6870117,414.6213684,622.0898438,678.4489746,537.3582764,517.7920532,390.8908997,548.003418,274.2820129
23261,893.1404154,856.363,2602.937744,1715.211792,1481.800659,1036.249023,997.5529175,1355.005737,1536.652222,1626.060303,1352.802612,913.8549805,1057.401733,856.2553101
23715,930.146362,856.364,840.8404541,442.5911255,388.8110046,506.568512,489.2702942,467.3335876,729.0801392,487.2248535,663.4222412,341.8897095,408.0938416,283.6563721
23324,896.2942305,856.365,856.026062,1088.111084,428.5733032,761.3300171,603.100647,489.3088074,546.18927,726.350769,808.0009155,534.6544189,467.8191833,504.91745
14962,577.1260417,856.3665,11173.14844,5689.568359,5247.513184,4475.067383,3992.692627,7835.240234,4855.071777,4386.041504,3539.13623,3657.907959,3981.56958,2641.049805
23555,915.2826787,856.367,556.246582,544.1172485,373.6752014,622.1505737,254.4931641,573.1287231,646.4078979,688.4568481,653.9264526,454.4462891,622.762207,543.0013428
23811,940.1447516,856.37,2351.967285,1809.132202,1037.375854,1301.266357,1433.001465,841.2254639,1665.497681,1466.13269,1004.909119,901.3386841,950.4682617,758.4813843
23796,938.1474438,856.371,4730.355957,2527.015381,2091.064941,2886.130859,1973.593384,2249.741699,3697.56543,4170.94873,2149.003174,1685.676514,2219.626953,1940.098022
21998,821.2101324,856.372,1471.308838,1386.11853,1148.680054,880.1283569,773.2086182,1035.596191,1423.329956,1428.661255,1012.94342,771.8790283,1044.079712,932.1953735
23218,891.1424985,856.373,6561.220703,3572.59668,3577.336426,2692.135742,2362.662842,2540.581055,4901,3860.908203,2921.040039,1643.615601,2773.989502,2987.543701
23140,887.1446406,856.374,11563.14258,7143.594727,6496.925781,5722.69873,4288.125488,4958.294434,7652.555664,7097.511719,5657.950195,4481.963867,4378.760254,4583.637695
23168,889.1440009,856.374,10760.04297,6345.238281,5605.430664,5393.337402,4380.352051,5025.172852,7965.582031,6683.052734,5470.084473,3439.050049,5026.988281,3645.45459
22679,857.2058943,856.3755,4028.347656,2457.865723,1862.984985,2443.394531,1823.904297,2470.246826,2638.007324,2956.057129,2119.359375,1257.342651,2260.5625,1600.314575
23285,894.1400618,856.376,1314.24939,1177.677979,611.5829468,820.2962036,766.1001587,680.96698,923.8117676,862.4889526,841.5445557,510.2382202,590.0532837,771.2006836
23805,939.1453848,856.3765,4244.131836,2262.522461,2089.105469,1821.540405,1982.355469,1654.62207,2724.192871,3132.737061,2466.604248,1455.504761,1805.185303,1681.715332
23155,888.1452086,856.3775,8794.771484,6038.508789,4745.006348,4743.878418,3546.162842,3779.115479,6100.296875,5920.910645,3961.431885,2747.615967,3756.935059,3180.481445
21974,820.2114354,856.378,4281.226563,2977.455566,2409.800049,2356.98291,1887.472778,2980.541748,3229.284424,3177.328613,2385.434082,1799.200806,2253.842041,1558.343262
22015,822.2086554,856.378,570.5510864,751.2563477,368.0416565,725.0900879,527.258606,548.2488403,807.2528076,524.2491455,366.5387878,290.1235352,636.5760498,555.1569214
23194,890.1440399,856.3795,7395.477051,4249.591797,3532.439209,3227.446289,2804.471191,3175.807373,4491.871094,4471.56543,3433.164063,2082.87915,3315.829346,2574.070068
22765,861.1992257,856.382,371.5113525,408.2564087,303.7288818,508.2615356,287.1438599,402.4987793,422.1425171,418.0214844,304.0453491,380.0629272,455.5955811,309.2608032
21393,800.1836083,856.3825,1269.116455,1004.178284,999.6913452,889.8891602,924.2401123,830.0125122,912.5942383,1103.174438,889.0015259,698.2816772,810.0006104,663.1676636
22736,860.2028744,856.383,510.6563416,486.6407776,491.2442932,451.2666626,430.442627,745.6799927,603.1358032,464.1011353,532.2800903,314.7112732,493.5387573,311.3858337
17748,668.0900011,856.3845,2690.65625,816.7030029,750.0918579,1149.821289,708.2510376,2688.951172,1695.537231,1829.241455,1405.422119,1868.673706,1239.35083,830.4580688
23817,941.142641,856.3865,1456.102661,1406.626953,871.3656616,735.0002441,721.3344116,717.0819092,1011.278442,1078.077148,667.3347168,538.0769043,668.4958496,472.0692139
